row,col,python_value,verilog_value
29,228,1,1027
29,229,2,1541
29,230,3,2055
29,231,4,2569
29,232,5,3083
29,233,6,3597
29,234,7,15
29,235,8,513
29,236,9,1027
29,237,10,1541
29,238,11,2055
29,239,12,2569
29,240,13,3083
29,241,14,3597
29,243,0,513
29,244,1,1027
29,245,2,1541
29,246,3,2055
29,247,4,2569
29,248,5,3083
29,249,6,3597
29,250,7,15
29,251,8,513
29,252,9,1027
29,253,10,1541
29,254,11,2055
29,255,12,2569
30,0,14,3340
30,1,15,3854
30,2,0,256
30,3,1,770
30,4,2,1284
30,5,3,1798
30,6,4,2312
30,7,5,2826
30,8,6,3340
30,9,7,3854
30,10,8,256
30,11,9,770
30,12,10,1284
30,13,11,1798
30,14,12,2312
30,15,13,2826
30,16,14,3340
30,17,15,3854
30,18,0,256
30,19,1,770
30,20,2,1284
30,21,3,1798
30,22,4,2312
30,23,5,2826
30,24,6,3340
30,25,7,3854
30,26,8,256
30,27,9,770
30,28,10,1284
30,29,11,1798
30,30,12,2312
30,31,13,2826
30,32,14,3340
30,33,15,3854
30,34,0,256
30,35,1,770
30,36,2,1284
30,37,3,1798
30,38,4,2312
30,39,5,2826
30,40,6,3340
30,41,7,3854
30,42,8,256
30,43,9,770
30,44,10,1284
30,45,11,1798
30,46,12,2312
30,47,13,2826
30,48,14,3340
30,49,15,3854
30,50,0,256
30,51,1,770
30,52,2,1284
30,53,3,1798
30,54,4,2312
30,55,5,2826
30,56,6,3340
30,57,7,3854
30,58,8,256
30,59,9,770
30,60,10,1284
30,61,11,1798
30,62,12,2312
30,63,13,2826
30,64,14,3340
30,65,15,3854
30,66,0,256
30,67,1,770
30,68,2,1284
30,69,3,1798
30,70,4,2312
30,71,5,2826
30,72,6,3340
30,73,7,3854
30,74,8,256
30,75,9,770
30,76,10,1284
30,77,11,1798
30,78,12,2312
30,79,13,2826
30,80,14,3340
30,81,15,3854
30,82,0,256
30,83,1,770
30,84,2,1284
30,85,3,1798
30,86,4,2312
30,87,5,2826
30,88,6,3340
30,89,7,3854
30,90,8,256
30,91,9,770
30,92,10,1284
30,93,11,1798
30,94,12,2312
30,95,13,2826
30,96,14,3340
30,97,15,3854
30,98,0,256
30,99,1,770
30,100,2,1284
30,101,3,1798
30,102,4,2312
30,103,5,2826
30,104,6,3340
30,105,7,3854
30,106,8,256
30,107,9,770
30,108,10,1284
30,109,11,1798
30,110,12,2312
30,111,13,2826
30,112,14,3340
30,113,15,3854
30,114,0,256
30,115,1,770
30,116,2,1284
30,117,3,1798
30,118,4,2312
30,119,5,2826
30,120,6,3340
30,121,7,3854
30,122,8,256
30,123,9,770
30,124,10,1284
30,125,11,1798
30,126,12,2312
30,127,13,2826
30,128,14,3597
30,130,0,513
30,131,1,1027
30,132,2,1541
30,133,3,2055
30,134,4,2569
30,135,5,3083
30,136,6,3597
30,137,7,15
30,138,8,513
30,139,9,1027
30,140,10,1541
30,141,11,2055
30,142,12,2569
30,143,13,3083
30,144,14,3597
30,146,0,513
30,147,1,1027
30,148,2,1541
30,149,3,2055
30,150,4,2569
30,151,5,3083
30,152,6,3597
30,153,7,15
30,154,8,513
30,155,9,1027
30,156,10,1541
30,157,11,2055
30,158,12,2569
30,159,13,3083
30,160,14,3597
30,162,0,513
30,163,1,1027
30,164,2,1541
30,165,3,2055
30,166,4,2569
30,167,5,3083
30,168,6,3597
30,169,7,15
30,170,8,513
30,171,9,1027
30,172,10,1541
30,173,11,2055
30,174,12,2569
30,175,13,3083
30,176,14,3597
30,178,0,513
30,179,1,1027
30,180,2,1541
30,181,3,2055
30,182,4,2569
30,183,5,3083
30,184,6,3597
30,185,7,15
30,186,8,513
30,187,9,1027
30,188,10,1541
30,189,11,2055
30,190,12,2569
30,191,13,3083
30,192,14,3597
30,194,0,513
30,195,1,1027
30,196,2,1541
30,197,3,2055
30,198,4,2569
30,199,5,3083
30,200,6,3597
30,201,7,15
30,202,8,513
30,203,9,1027
30,204,10,1541
30,205,11,2055
30,206,12,2569
30,207,13,3083
30,208,14,3597
30,210,0,513
30,211,1,1027
30,212,2,1541
30,213,3,2055
30,214,4,2569
30,215,5,3083
30,216,6,3597
30,217,7,15
30,218,8,513
30,219,9,1027
30,220,10,1541
30,221,11,2055
30,222,12,2569
30,223,13,3083
30,224,14,3597
30,226,0,513
30,227,1,1027
30,228,2,1541
30,229,3,2055
30,230,4,2569
30,231,5,3083
30,232,6,3597
30,233,7,15
30,234,8,513
30,235,9,1027
30,236,10,1541
30,237,11,2055
30,238,12,2569
30,239,13,3083
30,240,14,3597
30,242,0,513
30,243,1,1027
30,244,2,1541
30,245,3,2055
30,246,4,2569
30,247,5,3083
30,248,6,3597
30,249,7,15
30,250,8,513
30,251,9,1027
30,252,10,1541
30,253,11,2055
30,254,12,2569
30,255,13,3083
31,0,15,3854
31,1,0,256
31,2,1,770
31,3,2,1284
31,4,3,1798
31,5,4,2312
31,6,5,2826
31,7,6,3340
31,8,7,3854
31,9,8,256
31,10,9,770
31,11,10,1284
31,12,11,1798
31,13,12,2312
31,14,13,2826
31,15,14,3340
31,16,15,3854
31,17,0,256
31,18,1,770
31,19,2,1284
31,20,3,1798
31,21,4,2312
31,22,5,2826
31,23,6,3340
31,24,7,3854
31,25,8,256
31,26,9,770
31,27,10,1284
31,28,11,1798
31,29,12,2312
31,30,13,2826
31,31,14,3340
31,32,15,3854
31,33,0,256
31,34,1,770
31,35,2,1284
31,36,3,1798
31,37,4,2312
31,38,5,2826
31,39,6,3340
31,40,7,3854
31,41,8,256
31,42,9,770
31,43,10,1284
31,44,11,1798
31,45,12,2312
31,46,13,2826
31,47,14,3340
31,48,15,3854
31,49,0,256
31,50,1,770
31,51,2,1284
31,52,3,1798
31,53,4,2312
31,54,5,2826
31,55,6,3340
31,56,7,3854
31,57,8,256
31,58,9,770
31,59,10,1284
31,60,11,1798
31,61,12,2312
31,62,13,2826
31,63,14,3340
31,64,15,3854
31,65,0,256
31,66,1,770
31,67,2,1284
31,68,3,1798
31,69,4,2312
31,70,5,2826
31,71,6,3340
31,72,7,3854
31,73,8,256
31,74,9,770
31,75,10,1284
31,76,11,1798
31,77,12,2312
31,78,13,2826
31,79,14,3340
31,80,15,3854
31,81,0,256
31,82,1,770
31,83,2,1284
31,84,3,1798
31,85,4,2312
31,86,5,2826
31,87,6,3340
31,88,7,3854
31,89,8,256
31,90,9,770
31,91,10,1284
31,92,11,1798
31,93,12,2312
31,94,13,2826
31,95,14,3340
31,96,15,3854
31,97,0,256
31,98,1,770
31,99,2,1284
31,100,3,1798
31,101,4,2312
31,102,5,2826
31,103,6,3340
31,104,7,3854
31,105,8,256
31,106,9,770
31,107,10,1284
31,108,11,1798
31,109,12,2312
31,110,13,2826
31,111,14,3340
31,112,15,3854
31,113,0,256
31,114,1,770
31,115,2,1284
31,116,3,1798
31,117,4,2312
31,118,5,2826
31,119,6,3340
31,120,7,3854
31,121,8,256
31,122,9,770
31,123,10,1284
31,124,11,1798
31,125,12,2312
31,126,13,2826
31,127,14,3340
31,129,0,513
31,130,1,1027
31,131,2,1541
31,132,3,2055
31,133,4,2569
31,134,5,3083
31,135,6,3597
31,136,7,15
31,137,8,513
31,138,9,1027
31,139,10,1541
31,140,11,2055
31,141,12,2569
31,142,13,3083
31,143,14,3597
31,145,0,513
31,146,1,1027
31,147,2,1541
31,148,3,2055
31,149,4,2569
31,150,5,3083
31,151,6,3597
31,152,7,15
31,153,8,513
31,154,9,1027
31,155,10,1541
31,156,11,2055
31,157,12,2569
31,158,13,3083
31,159,14,3597
31,161,0,513
31,162,1,1027
31,163,2,1541
31,164,3,2055
31,165,4,2569
31,166,5,3083
31,167,6,3597
31,168,7,15
31,169,8,513
31,170,9,1027
31,171,10,1541
31,172,11,2055
31,173,12,2569
31,174,13,3083
31,175,14,3597
31,177,0,513
31,178,1,1027
31,179,2,1541
31,180,3,2055
31,181,4,2569
31,182,5,3083
31,183,6,3597
31,184,7,15
31,185,8,513
31,186,9,1027
31,187,10,1541
31,188,11,2055
31,189,12,2569
31,190,13,3083
31,191,14,3597
31,193,0,513
31,194,1,1027
31,195,2,1541
31,196,3,2055
31,197,4,2569
31,198,5,3083
31,199,6,3597
31,200,7,15
31,201,8,513
31,202,9,1027
31,203,10,1541
31,204,11,2055
31,205,12,2569
31,206,13,3083
31,207,14,3597
31,209,0,513
31,210,1,1027
31,211,2,1541
31,212,3,2055
31,213,4,2569
31,214,5,3083
31,215,6,3597
31,216,7,15
31,217,8,513
31,218,9,1027
31,219,10,1541
31,220,11,2055
31,221,12,2569
31,222,13,3083
31,223,14,3597
31,225,0,513
31,226,1,1027
31,227,2,1541
31,228,3,2055
31,229,4,2569
31,230,5,3083
31,231,6,3597
31,232,7,15
31,233,8,513
31,234,9,1027
31,235,10,1541
31,236,11,2055
31,237,12,2569
31,238,13,3083
31,239,14,3597
31,241,0,513
31,242,1,1027
31,243,2,1541
31,244,3,2055
31,245,4,2569
31,246,5,3083
31,247,6,3597
31,248,7,15
31,249,8,513
31,250,9,1027
31,251,10,1541
31,252,11,2055
31,253,12,2569
31,254,13,3083
31,255,14,3597
32,0,0,256
32,1,1,770
32,2,2,1284
32,3,3,1798
32,4,4,2312
32,5,5,2826
32,6,6,3340
32,7,7,3854
32,8,8,256
32,9,9,770
32,10,10,1284
32,11,11,1798
32,12,12,2312
32,13,13,2826
32,14,14,3340
32,15,15,3854
32,16,0,256
32,17,1,770
32,18,2,1284
32,19,3,1798
32,20,4,2312
32,21,5,2826
32,22,6,3340
32,23,7,3854
32,24,8,256
32,25,9,770
32,26,10,1284
32,27,11,1798
32,28,12,2312
32,29,13,2826
32,30,14,3340
32,31,15,3854
32,32,0,256
32,33,1,770
32,34,2,1284
32,35,3,1798
32,36,4,2312
32,37,5,2826
32,38,6,3340
32,39,7,3854
32,40,8,256
32,41,9,770
32,42,10,1284
32,43,11,1798
32,44,12,2312
32,45,13,2826
32,46,14,3340
32,47,15,3854
32,48,0,256
32,49,1,770
32,50,2,1284
32,51,3,1798
32,52,4,2312
32,53,5,2826
32,54,6,3340
32,55,7,3854
32,56,8,256
32,57,9,770
32,58,10,1284
32,59,11,1798
32,60,12,2312
32,61,13,2826
32,62,14,3340
32,63,15,3854
32,64,0,256
32,65,1,770
32,66,2,1284
32,67,3,1798
32,68,4,2312
32,69,5,2826
32,70,6,3340
32,71,7,3854
32,72,8,256
32,73,9,770
32,74,10,1284
32,75,11,1798
32,76,12,2312
32,77,13,2826
32,78,14,3340
32,79,15,3854
32,80,0,256
32,81,1,770
32,82,2,1284
32,83,3,1798
32,84,4,2312
32,85,5,2826
32,86,6,3340
32,87,7,3854
32,88,8,256
32,89,9,770
32,90,10,1284
32,91,11,1798
32,92,12,2312
32,93,13,2826
32,94,14,3340
32,95,15,3854
32,96,0,256
32,97,1,770
32,98,2,1284
32,99,3,1798
32,100,4,2312
32,101,5,2826
32,102,6,3340
32,103,7,3854
32,104,8,256
32,105,9,770
32,106,10,1284
32,107,11,1798
32,108,12,2312
32,109,13,2826
32,110,14,3340
32,111,15,3854
32,112,0,256
32,113,1,770
32,114,2,1284
32,115,3,1798
32,116,4,2312
32,117,5,2826
32,118,6,3340
32,119,7,3854
32,120,8,256
32,121,9,770
32,122,10,1284
32,123,11,1798
32,124,12,2312
32,125,13,2826
32,126,14,3340
32,127,15,3854
32,128,0,513
32,129,1,1027
32,130,2,1541
32,131,3,2055
32,132,4,2569
32,133,5,3083
32,134,6,3597
32,135,7,15
32,136,8,513
32,137,9,1027
32,138,10,1541
32,139,11,2055
32,140,12,2569
32,141,13,3083
32,142,14,3597
32,144,0,513
32,145,1,1027
32,146,2,1541
32,147,3,2055
32,148,4,2569
32,149,5,3083
32,150,6,3597
32,151,7,15
32,152,8,513
32,153,9,1027
32,154,10,1541
32,155,11,2055
32,156,12,2569
32,157,13,3083
32,158,14,3597
32,160,0,513
32,161,1,1027
32,162,2,1541
32,163,3,2055
32,164,4,2569
32,165,5,3083
32,166,6,3597
32,167,7,15
32,168,8,513
32,169,9,1027
32,170,10,1541
32,171,11,2055
32,172,12,2569
32,173,13,3083
32,174,14,3597
32,176,0,513
32,177,1,1027
32,178,2,1541
32,179,3,2055
32,180,4,2569
32,181,5,3083
32,182,6,3597
32,183,7,15
32,184,8,513
32,185,9,1027
32,186,10,1541
32,187,11,2055
32,188,12,2569
32,189,13,3083
32,190,14,3597
32,192,0,513
32,193,1,1027
32,194,2,1541
32,195,3,2055
32,196,4,2569
32,197,5,3083
32,198,6,3597
32,199,7,15
32,200,8,513
32,201,9,1027
32,202,10,1541
32,203,11,2055
32,204,12,2569
32,205,13,3083
32,206,14,3597
32,208,0,513
32,209,1,1027
32,210,2,1541
32,211,3,2055
32,212,4,2569
32,213,5,3083
32,214,6,3597
32,215,7,15
32,216,8,513
32,217,9,1027
32,218,10,1541
32,219,11,2055
32,220,12,2569
32,221,13,3083
32,222,14,3597
32,224,0,513
32,225,1,1027
32,226,2,1541
32,227,3,2055
32,228,4,2569
32,229,5,3083
32,230,6,3597
32,231,7,15
32,232,8,513
32,233,9,1027
32,234,10,1541
32,235,11,2055
32,236,12,2569
32,237,13,3083
32,238,14,3597
32,240,0,513
32,241,1,1027
32,242,2,1541
32,243,3,2055
32,244,4,2569
32,245,5,3083
32,246,6,3597
32,247,7,15
32,248,8,513
32,249,9,1027
32,250,10,1541
32,251,11,2055
32,252,12,2569
32,253,13,3083
32,254,14,3597
33,0,1,770
33,1,2,1284
33,2,3,1798
33,3,4,2312
33,4,5,2826
33,5,6,3340
33,6,7,3854
33,7,8,256
33,8,9,770
33,9,10,1284
33,10,11,1798
33,11,12,2312
33,12,13,2826
33,13,14,3340
33,14,15,3854
33,15,0,256
33,16,1,770
33,17,2,1284
33,18,3,1798
33,19,4,2312
33,20,5,2826
33,21,6,3340
33,22,7,3854
33,23,8,256
33,24,9,770
33,25,10,1284
33,26,11,1798
33,27,12,2312
33,28,13,2826
33,29,14,3340
33,30,15,3854
33,31,0,256
33,32,1,770
33,33,2,1284
33,34,3,1798
33,35,4,2312
33,36,5,2826
33,37,6,3340
33,38,7,3854
33,39,8,256
33,40,9,770
33,41,10,1284
33,42,11,1798
33,43,12,2312
33,44,13,2826
33,45,14,3340
33,46,15,3854
33,47,0,256
33,48,1,770
33,49,2,1284
33,50,3,1798
33,51,4,2312
33,52,5,2826
33,53,6,3340
33,54,7,3854
33,55,8,256
33,56,9,770
33,57,10,1284
33,58,11,1798
33,59,12,2312
33,60,13,2826
33,61,14,3340
33,62,15,3854
33,63,0,256
33,64,1,770
33,65,2,1284
33,66,3,1798
33,67,4,2312
33,68,5,2826
33,69,6,3340
33,70,7,3854
33,71,8,256
33,72,9,770
33,73,10,1284
33,74,11,1798
33,75,12,2312
33,76,13,2826
33,77,14,3340
33,78,15,3854
33,79,0,256
33,80,1,770
33,81,2,1284
33,82,3,1798
33,83,4,2312
33,84,5,2826
33,85,6,3340
33,86,7,3854
33,87,8,256
33,88,9,770
33,89,10,1284
33,90,11,1798
33,91,12,2312
33,92,13,2826
33,93,14,3340
33,94,15,3854
33,95,0,256
33,96,1,770
33,97,2,1284
33,98,3,1798
33,99,4,2312
33,100,5,2826
33,101,6,3340
33,102,7,3854
33,103,8,256
33,104,9,770
33,105,10,1284
33,106,11,1798
33,107,12,2312
33,108,13,2826
33,109,14,3340
33,110,15,3854
33,111,0,256
33,112,1,770
33,113,2,1284
33,114,3,1798
33,115,4,2312
33,116,5,2826
33,117,6,3340
33,118,7,3854
33,119,8,256
33,120,9,770
33,121,10,1284
33,122,11,1798
33,123,12,2312
33,124,13,2826
33,125,14,3340
33,126,15,3854
33,127,0,256
33,128,1,1027
33,129,2,1541
33,130,3,2055
33,131,4,2569
33,132,5,3083
33,133,6,3597
33,134,7,15
33,135,8,513
33,136,9,1027
33,137,10,1541
33,138,11,2055
33,139,12,2569
33,140,13,3083
33,141,14,3597
33,143,0,513
33,144,1,1027
33,145,2,1541
33,146,3,2055
33,147,4,2569
33,148,5,3083
33,149,6,3597
33,150,7,15
33,151,8,513
33,152,9,1027
33,153,10,1541
33,154,11,2055
33,155,12,2569
33,156,13,3083
33,157,14,3597
33,159,0,513
33,160,1,1027
33,161,2,1541
33,162,3,2055
33,163,4,2569
33,164,5,3083
33,165,6,3597
33,166,7,15
33,167,8,513
33,168,9,1027
33,169,10,1541
33,170,11,2055
33,171,12,2569
33,172,13,3083
33,173,14,3597
33,175,0,513
33,176,1,1027
33,177,2,1541
33,178,3,2055
33,179,4,2569
33,180,5,3083
33,181,6,3597
33,182,7,15
33,183,8,513
33,184,9,1027
33,185,10,1541
33,186,11,2055
33,187,12,2569
33,188,13,3083
33,189,14,3597
33,191,0,513
33,192,1,1027
33,193,2,1541
33,194,3,2055
33,195,4,2569
33,196,5,3083
33,197,6,3597
33,198,7,15
33,199,8,513
33,200,9,1027
33,201,10,1541
33,202,11,2055
33,203,12,2569
33,204,13,3083
33,205,14,3597
33,207,0,513
33,208,1,1027
33,209,2,1541
33,210,3,2055
33,211,4,2569
33,212,5,3083
33,213,6,3597
33,214,7,15
33,215,8,513
33,216,9,1027
33,217,10,1541
33,218,11,2055
33,219,12,2569
33,220,13,3083
33,221,14,3597
33,223,0,513
33,224,1,1027
33,225,2,1541
33,226,3,2055
33,227,4,2569
33,228,5,3083
33,229,6,3597
33,230,7,15
33,231,8,513
33,232,9,1027
33,233,10,1541
33,234,11,2055
33,235,12,2569
33,236,13,3083
33,237,14,3597
33,239,0,513
33,240,1,1027
33,241,2,1541
33,242,3,2055
33,243,4,2569
33,244,5,3083
33,245,6,3597
33,246,7,15
33,247,8,513
33,248,9,1027
33,249,10,1541
33,250,11,2055
33,251,12,2569
33,252,13,3083
33,253,14,3597
33,255,0,513
34,0,2,1284
34,1,3,1798
34,2,4,2312
34,3,5,2826
34,4,6,3340
34,5,7,3854
34,6,8,256
34,7,9,770
34,8,10,1284
34,9,11,1798
34,10,12,2312
34,11,13,2826
34,12,14,3340
34,13,15,3854
34,14,0,256
34,15,1,770
34,16,2,1284
34,17,3,1798
34,18,4,2312
34,19,5,2826
34,20,6,3340
34,21,7,3854
34,22,8,256
34,23,9,770
34,24,10,1284
34,25,11,1798
34,26,12,2312
34,27,13,2826
34,28,14,3340
34,29,15,3854
34,30,0,256
34,31,1,770
34,32,2,1284
34,33,3,1798
34,34,4,2312
34,35,5,2826
34,36,6,3340
34,37,7,3854
34,38,8,256
34,39,9,770
34,40,10,1284
34,41,11,1798
34,42,12,2312
34,43,13,2826
34,44,14,3340
34,45,15,3854
34,46,0,256
34,47,1,770
34,48,2,1284
34,49,3,1798
34,50,4,2312
34,51,5,2826
34,52,6,3340
34,53,7,3854
34,54,8,256
34,55,9,770
34,56,10,1284
34,57,11,1798
34,58,12,2312
34,59,13,2826
34,60,14,3340
34,61,15,3854
34,62,0,256
34,63,1,770
34,64,2,1284
34,65,3,1798
34,66,4,2312
34,67,5,2826
34,68,6,3340
34,69,7,3854
34,70,8,256
34,71,9,770
34,72,10,1284
34,73,11,1798
34,74,12,2312
34,75,13,2826
34,76,14,3340
34,77,15,3854
34,78,0,256
34,79,1,770
34,80,2,1284
34,81,3,1798
34,82,4,2312
34,83,5,2826
34,84,6,3340
34,85,7,3854
34,86,8,256
34,87,9,770
34,88,10,1284
34,89,11,1798
34,90,12,2312
34,91,13,2826
34,92,14,3340
34,93,15,3854
34,94,0,256
34,95,1,770
34,96,2,1284
34,97,3,1798
34,98,4,2312
34,99,5,2826
34,100,6,3340
34,101,7,3854
34,102,8,256
34,103,9,770
34,104,10,1284
34,105,11,1798
34,106,12,2312
34,107,13,2826
34,108,14,3340
34,109,15,3854
34,110,0,256
34,111,1,770
34,112,2,1284
34,113,3,1798
34,114,4,2312
34,115,5,2826
34,116,6,3340
34,117,7,3854
34,118,8,256
34,119,9,770
34,120,10,1284
34,121,11,1798
34,122,12,2312
34,123,13,2826
34,124,14,3340
34,125,15,3854
34,126,0,256
34,127,1,770
34,128,2,1541
34,129,3,2055
34,130,4,2569
34,131,5,3083
34,132,6,3597
34,133,7,15
34,134,8,513
34,135,9,1027
34,136,10,1541
34,137,11,2055
34,138,12,2569
34,139,13,3083
34,140,14,3597
34,142,0,513
34,143,1,1027
34,144,2,1541
34,145,3,2055
34,146,4,2569
34,147,5,3083
34,148,6,3597
34,149,7,15
34,150,8,513
34,151,9,1027
34,152,10,1541
34,153,11,2055
34,154,12,2569
34,155,13,3083
34,156,14,3597
34,158,0,513
34,159,1,1027
34,160,2,1541
34,161,3,2055
34,162,4,2569
34,163,5,3083
34,164,6,3597
34,165,7,15
34,166,8,513
34,167,9,1027
34,168,10,1541
34,169,11,2055
34,170,12,2569
34,171,13,3083
34,172,14,3597
34,174,0,513
34,175,1,1027
34,176,2,1541
34,177,3,2055
34,178,4,2569
34,179,5,3083
34,180,6,3597
34,181,7,15
34,182,8,513
34,183,9,1027
34,184,10,1541
34,185,11,2055
34,186,12,2569
34,187,13,3083
34,188,14,3597
34,190,0,513
34,191,1,1027
34,192,2,1541
34,193,3,2055
34,194,4,2569
34,195,5,3083
34,196,6,3597
34,197,7,15
34,198,8,513
34,199,9,1027
34,200,10,1541
34,201,11,2055
34,202,12,2569
34,203,13,3083
34,204,14,3597
34,206,0,513
34,207,1,1027
34,208,2,1541
34,209,3,2055
34,210,4,2569
34,211,5,3083
34,212,6,3597
34,213,7,15
34,214,8,513
34,215,9,1027
34,216,10,1541
34,217,11,2055
34,218,12,2569
34,219,13,3083
34,220,14,3597
34,222,0,513
34,223,1,1027
34,224,2,1541
34,225,3,2055
34,226,4,2569
34,227,5,3083
34,228,6,3597
34,229,7,15
34,230,8,513
34,231,9,1027
34,232,10,1541
34,233,11,2055
34,234,12,2569
34,235,13,3083
34,236,14,3597
34,238,0,513
34,239,1,1027
34,240,2,1541
34,241,3,2055
34,242,4,2569
34,243,5,3083
34,244,6,3597
34,245,7,15
34,246,8,513
34,247,9,1027
34,248,10,1541
34,249,11,2055
34,250,12,2569
34,251,13,3083
34,252,14,3597
34,254,0,513
34,255,1,1027
35,0,3,1798
35,1,4,2312
35,2,5,2826
35,3,6,3340
35,4,7,3854
35,5,8,256
35,6,9,770
35,7,10,1284
35,8,11,1798
35,9,12,2312
35,10,13,2826
35,11,14,3340
35,12,15,3854
35,13,0,256
35,14,1,770
35,15,2,1284
35,16,3,1798
35,17,4,2312
35,18,5,2826
35,19,6,3340
35,20,7,3854
35,21,8,256
35,22,9,770
35,23,10,1284
35,24,11,1798
35,25,12,2312
35,26,13,2826
35,27,14,3340
35,28,15,3854
35,29,0,256
35,30,1,770
35,31,2,1284
35,32,3,1798
35,33,4,2312
35,34,5,2826
35,35,6,3340
35,36,7,3854
35,37,8,256
35,38,9,770
35,39,10,1284
35,40,11,1798
35,41,12,2312
35,42,13,2826
35,43,14,3340
35,44,15,3854
35,45,0,256
35,46,1,770
35,47,2,1284
35,48,3,1798
35,49,4,2312
35,50,5,2826
35,51,6,3340
35,52,7,3854
35,53,8,256
35,54,9,770
35,55,10,1284
35,56,11,1798
35,57,12,2312
35,58,13,2826
35,59,14,3340
35,60,15,3854
35,61,0,256
35,62,1,770
35,63,2,1284
35,64,3,1798
35,65,4,2312
35,66,5,2826
35,67,6,3340
35,68,7,3854
35,69,8,256
35,70,9,770
35,71,10,1284
35,72,11,1798
35,73,12,2312
35,74,13,2826
35,75,14,3340
35,76,15,3854
35,77,0,256
35,78,1,770
35,79,2,1284
35,80,3,1798
35,81,4,2312
35,82,5,2826
35,83,6,3340
35,84,7,3854
35,85,8,256
35,86,9,770
35,87,10,1284
35,88,11,1798
35,89,12,2312
35,90,13,2826
35,91,14,3340
35,92,15,3854
35,93,0,256
35,94,1,770
35,95,2,1284
35,96,3,1798
35,97,4,2312
35,98,5,2826
35,99,6,3340
35,100,7,3854
35,101,8,256
35,102,9,770
35,103,10,1284
35,104,11,1798
35,105,12,2312
35,106,13,2826
35,107,14,3340
35,108,15,3854
35,109,0,256
35,110,1,770
35,111,2,1284
35,112,3,1798
35,113,4,2312
35,114,5,2826
35,115,6,3340
35,116,7,3854
35,117,8,256
35,118,9,770
35,119,10,1284
35,120,11,1798
35,121,12,2312
35,122,13,2826
35,123,14,3340
35,124,15,3854
35,125,0,256
35,126,1,770
35,127,2,1284
35,128,3,2055
35,129,4,2569
35,130,5,3083
35,131,6,3597
35,132,7,15
35,133,8,513
35,134,9,1027
35,135,10,1541
35,136,11,2055
35,137,12,2569
35,138,13,3083
35,139,14,3597
35,141,0,513
35,142,1,1027
35,143,2,1541
35,144,3,2055
35,145,4,2569
35,146,5,3083
35,147,6,3597
35,148,7,15
35,149,8,513
35,150,9,1027
35,151,10,1541
35,152,11,2055
35,153,12,2569
35,154,13,3083
35,155,14,3597
35,157,0,513
35,158,1,1027
35,159,2,1541
35,160,3,2055
35,161,4,2569
35,162,5,3083
35,163,6,3597
35,164,7,15
35,165,8,513
35,166,9,1027
35,167,10,1541
35,168,11,2055
35,169,12,2569
35,170,13,3083
35,171,14,3597
35,173,0,513
35,174,1,1027
35,175,2,1541
35,176,3,2055
35,177,4,2569
35,178,5,3083
35,179,6,3597
35,180,7,15
35,181,8,513
35,182,9,1027
35,183,10,1541
35,184,11,2055
35,185,12,2569
35,186,13,3083
35,187,14,3597
35,189,0,513
35,190,1,1027
35,191,2,1541
35,192,3,2055
35,193,4,2569
35,194,5,3083
35,195,6,3597
35,196,7,15
35,197,8,513
35,198,9,1027
35,199,10,1541
35,200,11,2055
35,201,12,2569
35,202,13,3083
35,203,14,3597
35,205,0,513
35,206,1,1027
35,207,2,1541
35,208,3,2055
35,209,4,2569
35,210,5,3083
35,211,6,3597
35,212,7,15
35,213,8,513
